iter	MAE
4827	631942.6547
4828	631917.738
4829	631915.1589
4830	631912.562
4831	631905.4837
4832	631890.1821
4833	631887.384
4834	631884.9397
4835	631828.6408
4836	631815.2949
4837	631767.1477
4838	631763.9053
4839	631749.8253
4840	631748.8712
4841	631746.0981
4842	631743.1903
4843	631741.3546
4844	631725.2294
4845	631723.3016
4846	631713.791
4847	631687.3624
4848	631682.0768
4849	631672.1844
4850	631669.5392
4851	631666.3863
4852	631659.565
4853	631658.7597
4854	631655.6085
4855	631643.7345
4856	631640.7901
4857	631612.9263
4858	631607.9857
4859	631600.3282
4860	631596.3802
4861	631591.8585
4862	631586.826
4863	631585.8783
4864	631585.6278
4865	631564.6711
4866	631562.0806
4867	631558.9467
4868	631553.0481
4869	631547.155
4870	631534.4813
4871	631520.7317
4872	631515.6275
4873	631509.8174
4874	631494.8832
4875	631491.1541
4876	631481.8773
4877	631434.3114
4878	631426.2725
4879	631413.2423
4880	631406.096
4881	631393.1728
4882	631389.8944
4883	631379.3477
4884	631375.839
4885	631354.4149
4886	631334.0896
4887	631332.0811
4888	631322.4594
4889	631319.4177
4890	631299.9671
4891	631298.0495
4892	631294.7603
4893	631288.1896
4894	631278.013
4895	631247.1088
4896	631242.7734
4897	631211.9106
4898	631193.288
4899	631189.0453
4900	631188.488
4901	631184.7799
4902	631173.7323
4903	631170.4265
4904	631156.4704
4905	631146.3185
4906	631130.3249
4907	631126.9304
4908	631117.765
4909	631101.9157
4910	631096.1135
4911	631088.0893
4912	631083.7541
4913	631083.6831
4914	631080.5638
4915	631077.8505
4916	631075.4738
4917	631070.422
4918	631051.8064
4919	631044.7889
4920	631039.9906
4921	631036.0008
4922	631031.1568
4923	631024.433
4924	631018.6899
4925	631006.7867
4926	630986.6081
4927	630972.2044
4928	630946.5175
4929	630930.0022
4930	630929.0297
4931	630917.3175
4932	630916.493
4933	630915.7125
4934	630912.0724
4935	630907.5588
4936	630905.0969
4937	630892.2708
4938	630881.1953
4939	630858.9754
4940	630845.8866
4941	630843.8731
4942	630841.1597
4943	630839.0976
4944	630834.7185
4945	630833.5183
4946	630826.6237
4947	630822.1946
4948	630813.7939
4949	630806.6906
4950	630805.2376
4951	630800.6425
4952	630781.7667
4953	630775.8621
4954	630766.1065
4955	630753.1711
4956	630732.6524
4957	630731.5828
4958	630730.0895
4959	630721.4277
4960	630718.2706
4961	630715.331
4962	630673.7437
4963	630664.0406
4964	630658.3171
4965	630657.8278
4966	630644.0434
4967	630638.9985
4968	630635.9498
4969	630632.7923
4970	630597.7934
4971	630585.885
4972	630581.9094
4973	630577.2199
4974	630575.1472
4975	630558.0451
4976	630554.573
4977	630537.2495
4978	630527.3477
4979	630505.9837
4980	630487.0506
4981	630477.3343
4982	630475.9354
4983	630466.6152
4984	630457.9536
4985	630454.4991
4986	630449.6991
4987	630446.8323
4988	630441.0201
4989	630439.4804
4990	630436.8576
4991	630433.8672
4992	630432.7577
4993	630414.813
4994	630393.3992
4995	630391.7591
4996	630389.4345
4997	630377.0743
4998	630361.3767
4999	630354.1242
5000	630353.9677
5001	630334.8513
5002	630323.5612
5003	630274.098
5004	630259.8463
5005	630242.915
5006	630234.2298
5007	630230.9378
5008	630226.6099
5009	630220.8281
5010	630207.9212
5011	630189.7143
5012	630156.4532
5013	630152.3383
5014	630145.1954
5015	630118.3404
5016	630114.0753
5017	630108.8734
5018	630086.6971
5019	630084.1566
5020	630081.4853
5021	630078.2461
5022	630077.8331
5023	630067.6369
5024	630053.9466
5025	630046.9144
5026	630032.4206
5027	630029.8635
5028	630029.7821
5029	630028.1247
5030	630014.6798
5031	629969.4452
5032	629947.8471
5033	629938.8223
5034	629935.6737
5035	629934.8734
5036	629899.7481
5037	629865.5158
5038	629861.1959
5039	629845.6682
5040	629845.1672
5041	629840.6229
5042	629836.5908
5043	629831.5586
5044	629804.8174
5045	629769.2621
5046	629754.9368
5047	629748.9175
5048	629746.3689
5049	629728.1248
5050	629710.09
5051	629707.9544
5052	629703.7905
5053	629678.6945
5054	629662.4178
5055	629657.707
5056	629652.5304
5057	629643.9804
5058	629635.7744
5059	629618.2147
5060	629608.0329
5061	629606.2188
5062	629593.8227
5063	629576.2328
5064	629563.8656
5065	629554.6572
5066	629551.3882
5067	629548.5448
5068	629543.4708
5069	629521.0665
5070	629514.7954
5071	629509.413
5072	629497.93
5073	629491.2777
5074	629463.6178
5075	629461.9632
5076	629459.4078
5077	629458.899
5078	629438.578
5079	629431.5519
5080	629425.1114
5081	629417.071
5082	629413.9655
5083	629406.0678
5084	629401.6417
5085	629392.7733
5086	629379.3221
5087	629377.6611
5088	629375.2669
5089	629372.7275
5090	629357.4525
5091	629320.0523
5092	629297.5198
5093	629286.8152
5094	629273.5325
5095	629270.8065
5096	629260.4995
5097	629258.5305
5098	629243.1508
5099	629209.4443
5100	629206.9632
5101	629201.7061
5102	629198.6431
5103	629191.9571
5104	629178.0887
5105	629162.2705
5106	629158.8396
5107	629153.8023
5108	629151.2233
5109	629135.3953
5110	629102.3616
5111	629101.1841
5112	629093.7327
5113	629066.3305
5114	629058.5517
5115	629048.2002
5116	629026.1437
5117	629018.5851
5118	629013.916
5119	628994.1565
5120	628973.7891
5121	628962.6273
5122	628955.464
5123	628932.1771
5124	628925.8398
5125	628921.5494
5126	628917.5622
5127	628905.0684
5128	628896.0233
5129	628894.9229
5130	628894.198
5131	628849.9304
5132	628842.9419
5133	628834.4737
5134	628828.7194
5135	628824.9283
5136	628820.1831
5137	628812.0643
5138	628811.4802
5139	628791.8407
5140	628782.4477
5141	628780.6839
5142	628760.207
5143	628758.3515
5144	628755.7269
5145	628750.9426
5146	628747.276
5147	628744.0428
5148	628740.8369
5149	628738.5023
5150	628735.5755
5151	628712.6658
5152	628697.8002
5153	628696.9592
5154	628687.8037
5155	628642.7817
5156	628640.5428
5157	628637.4411
5158	628635.7035
5159	628633.6536
5160	628625.9122
5161	628624.8071
5162	628620.0977
5163	628614.964
5164	628609.6481
5165	628603.3632
5166	628594.1001
5167	628593.0647
5168	628575.2111
5169	628558.909
5170	628557.5824
5171	628536.7544
5172	628523.1968
5173	628519.7638
5174	628506.8636
5175	628505.8341
5176	628489.9672
5177	628477.3932
5178	628461.932
5179	628417.3726
5180	628414.1431
5181	628353.4039
5182	628349.4799
5183	628340.2621
5184	628335.432
5185	628333.4169
5186	628333.1669
5187	628321.5652
5188	628320.0026
5189	628318.4393
5190	628306.6753
5191	628304.6108
5192	628296.8558
5193	628273.1476
5194	628256.9716
5195	628235.0552
5196	628231.8693
5197	628229.5222
5198	628229.1442
5199	628221.9
5200	628214.7984
5201	628208.0491
5202	628187.4151
5203	628183.7883
5204	628181.2476
5205	628170.9378
5206	628150.9532
5207	628142.537
5208	628138.4213
5209	628134.0743
5210	628121.9348
5211	628114.2728
5212	628097.6597
5213	628089.3341
5214	628085.2924
5215	628067.3638
5216	628056.6078
5217	628013.7435
5218	628007.3972
5219	628007.0333
5220	628006.1284
5221	627999.9831
5222	627999.4556
5223	627969.5078
5224	627967.3754
5225	627951.1027
5226	627945.3935
5227	627936.7099
5228	627931.0448
5229	627917.604
5230	627917.357
5231	627909.4232
5232	627908.7388
5233	627906.4096
5234	627899.1662
5235	627881.9165
5236	627762.2002
5237	627759.2103
5238	627753.7674
5239	627747.7943
5240	627746.6089
5241	627746.1165
5242	627722.9176
5243	627722.2825
5244	627680.2066
5245	627678.0342
5246	627665.6672
5247	627656.4202
5248	627651.5579
5249	627643.7992
5250	627643.474
5251	627632.066
5252	627630.2991
5253	627624.6823
5254	627622.3616
5255	627620.1852
5256	627612.7695
5257	627608.3857
5258	627603.7458
5259	627595.6547
5260	627590.3726
5261	627589.7694
5262	627588.3426
5263	627583.3565
5264	627574.0599
5265	627560.0816
5266	627550.5989
5267	627549.963
5268	627547.8037
5269	627547.1201
5270	627540.0489
5271	627531.2265
5272	627510.3881
5273	627498.8172
5274	627467.9473
5275	627457.6577
5276	627457.4383
5277	627450.2512
5278	627448.79
5279	627435.2228
5280	627417.1291
5281	627410.8667
5282	627398.8034
5283	627397.5264
5284	627388.3366
5285	627364.4815
5286	627362.2224
5287	627358.0012
5288	627354.8581
5289	627354.2182
5290	627351.3972
5291	627337.1528
5292	627332.765
5293	627308.0303
5294	627300.5923
5295	627290.3472
5296	627290.123
5297	627289.2166
5298	627278.7728
5299	627261.7452
5300	627258.6504
5301	627242.5008
5302	627237.1109
5303	627230.9059
5304	627225.0869
5305	627195.4559
5306	627177.5263
5307	627177.3876
5308	627177.2262
5309	627175.2287
5310	627173.1918
5311	627171.7273
5312	627164.8207
5313	627160.7806
5314	627157.114
5315	627154.3244
5316	627145.8501
5317	627144.7633
5318	627134.8898
5319	627129.3776
5320	627124.2908
5321	627119.6948
5322	627112.1192
5323	627101.9623
5324	627098.026
5325	627055.5212
5326	627041.637
5327	627030.5854
5328	627016.0414
5329	626995.479
5330	626974.7188
5331	626972.8946
5332	626942.194
5333	626929.0373
5334	626925.1222
5335	626903.3448
5336	626898.5526
5337	626894.396
5338	626883.2758
5339	626867.8991
5340	626852.4201
5341	626837.962
5342	626800.6685
5343	626790.1293
5344	626788.1846
5345	626783.1311
5346	626778.691
5347	626766.6015
5348	626758.1589
5349	626708.4227
5350	626702.4837
5351	626697.5458
5352	626663.6024
5353	626659.4435
5354	626657.7611
5355	626653.4083
5356	626645.6904
5357	626631.8325
5358	626627.8981
5359	626615.982
5360	626609.3128
5361	626606.2078
5362	626602.3631
5363	626598.697
5364	626592.759
5365	626585.3328
5366	626580.6099
5367	626572.5023
5368	626569.5237
5369	626564.3646
5370	626559.4558
5371	626555.5847
5372	626554.7359
5373	626553.2982
5374	626551.2193
5375	626548.941
5376	626543.0486
5377	626524.7453
5378	626523.2625
5379	626508.5598
5380	626504.7083
5381	626502.4324
5382	626495.6075
5383	626493.1358
5384	626490.2531
5385	626479.7983
5386	626479.2971
5387	626464.0305
5388	626460.6109
5389	626459.0545
5390	626451.8169
5391	626421.4306
5392	626421.0079
5393	626417.6278
5394	626383.6952
5395	626376.7113
5396	626371.4846
5397	626369.1489
5398	626366.9703
5399	626356.3906
5400	626352.1853
5401	626350.0409
5402	626331.3786
5403	626325.9817
5404	626313.2462
5405	626304.7562
5406	626303.6647
5407	626293.5212
5408	626290.5891
5409	626283.6801
5410	626271.6038
5411	626270.154
5412	626220.4372
5413	626219.2875
5414	626208.9531
5415	626205.753
5416	626195.8887
5417	626192.9238
5418	626186.9702
5419	626184.2317
5420	626176.083
5421	626167.8797
5422	626164.9662
5423	626163.8857
5424	626157.4867
5425	626155.1133
5426	626154.4073
5427	626152.8832
5428	626138.528
5429	626100.9975
5430	626093.6088
5431	626090.9915
5432	626087.8943
5433	626076.0208
5434	626073.066
5435	626066.953
5436	626048.4421
5437	626042.6182
5438	626038.1055
5439	626029.3272
5440	626025.3685
5441	626022.9276
5442	626008.7192
5443	625992.8401
5444	625991.7533
5445	625988.7247
5446	625977.1353
5447	625969.9242
5448	625963.5671
5449	625960.5491
5450	625936.0263
5451	625923.2571
5452	625921.9428
5453	625913.6317
5454	625897.9517
5455	625888.0074
5456	625877.6978
5457	625876.3734
5458	625866.5356
5459	625863.0023
5460	625852.4197
5461	625851.6535
5462	625843.8295
5463	625839.4028
5464	625823.6675
5465	625820.8743
5466	625807.3612
5467	625807.1338
5468	625802.8322
5469	625794.5668
5470	625790.748
5471	625781.0705
5472	625775.9895
5473	625770.585
5474	625744.9761
5475	625730.4129
5476	625704.8441
5477	625693.4905
5478	625687.3411
5479	625673.6272
5480	625668.7798
5481	625664.9807
5482	625659.8938
5483	625641.2738
5484	625639.0147
5485	625635.9341
5486	625628.3154
5487	625607.4189
5488	625596.0967
5489	625582.4455
5490	625567.8129
5491	625549.3361
5492	625544.9865
5493	625525.2338
5494	625524.9483
5495	625521.106
5496	625518.8882
5497	625508.3643
5498	625497.5819
5499	625495.6821
5500	625488.1553
5501	625487.9301
5502	625473.2978
5503	625464.7635
5504	625462.7658
5505	625448.0096
5506	625445.4657
5507	625428.6079
5508	625422.9796
5509	625395.3537
5510	625366.0977
5511	625349.0482
5512	625331.2837
5513	625330.2734
5514	625321.9575
5515	625315.1256
5516	625313.7437
5517	625310.6091
5518	625306.3933
5519	625300.6046
5520	625293.9328
5521	625285.8819
5522	625282.0692
5523	625278.0131
5524	625277.7184
5525	625274.5828
5526	625260.4422
5527	625241.882
5528	625239.2732
5529	625228.1324
5530	625222.4433
5531	625213.4618
5532	625204.7023
5533	625199.335
5534	625196.6592
5535	625194.3457
5536	625193.6642
5537	625191.5542
5538	625187.528
5539	625184.9517
5540	625176.8441
5541	625162.9839
5542	625159.6022
5543	625150.6459
5544	625147.1676
5545	625124.5785
5546	625094.7636
5547	625080.8771
5548	625068.0027
5549	625056.7649
5550	625048.7243
5551	625036.4414
5552	625024.2571
5553	625020.1374
5554	625015.8155
5555	624957.7132
5556	624957.6717
5557	624933.549
5558	624930.8652
5559	624926.3075
5560	624911.7442
5561	624908.035
5562	624902.8495
5563	624894.1001
5564	624891.8486
5565	624883.6337
5566	624879.7003
5567	624876.4998
5568	624871.8038
5569	624852.784
5570	624848.8934
5571	624847.6212
5572	624847.4413
5573	624845.4468
5574	624838.1952
5575	624836.1729
5576	624820.7423
5577	624814.256
5578	624791.6231
5579	624785.3179
5580	624779.6797
5581	624751.1969
5582	624748.4861
5583	624741.0745
5584	624737.3298
5585	624730.7616
5586	624726.2134
5587	624725.3218
5588	624717.9939
5589	624709.534
5590	624704.725
5591	624700.921
5592	624687.7625
5593	624685.0356
5594	624680.6015
5595	624672.1456
5596	624662.0072
5597	624659.9802
5598	624659.4171
5599	624648.8684
5600	624639.9714
5601	624622.4932
5602	624604.7919
5603	624602.8275
5604	624595.4896
5605	624591.5653
5606	624589.2625
5607	624583.867
5608	624583.0721
5609	624580.6946
5610	624575.0466
5611	624549.9364
5612	624546.724
5613	624534.4663
5614	624518.9681
5615	624507.3902
5616	624506.6058
5617	624484.0782
5618	624477.6237
5619	624465.0964
5620	624459.1128
5621	624456.9933
5622	624436.652
5623	624424.4691
5624	624423.1738
5625	624415.5793
5626	624392.6685
5627	624380.8531
5628	624376.7919
5629	624334.57
5630	624316.2734
5631	624310.3461
5632	624297.1929
5633	624294.4666
5634	624291.5479
5635	624258.3039
5636	624223.5283
5637	624222.8082
5638	624213.4677
5639	624165.6592
5640	624164.1275
5641	624163.4959
5642	624158.8606
5643	624145.5106
5644	624140.0475
5645	624137.4632
5646	624130.7208
5647	624128.1486
5648	624125.4626
5649	624099.7333
5650	624091.3056
5651	624070.9046
5652	624062.2033
5653	624061.1443
5654	624053.6993
5655	624050.3887
5656	624032.4731
5657	624016.537
5658	624014.1409
5659	624003.1608
5660	623991.2304
5661	623986.2578
5662	623983.5057
5663	623978.8158
5664	623975.6506
5665	623974.457
5666	623965.3527
5667	623947.4929
5668	623940.1316
5669	623936.9509
5670	623927.4629
5671	623919.4942
5672	623900.0555
5673	623889.673
5674	623888.1632
5675	623865.0587
5676	623864.6455
5677	623854.3065
5678	623819.1874
5679	623815.1667
5680	623812.2052
5681	623810.0177
5682	623801.1872
5683	623798.3686
5684	623795.9969
5685	623771.4418
5686	623764.0914
5687	623761.4313
5688	623759.767
5689	623758.4076
5690	623745.6666
5691	623739.6774
5692	623723.9446
5693	623716.1399
5694	623709.6724
5695	623688.0546
5696	623675.1405
5697	623669.8076
5698	623661.3366
5699	623653.6852
5700	623637.242
5701	623625.3642
5702	623621.2513
5703	623618.5912
5704	623605.4056
5705	623605.0852
5706	623588.1339
5707	623580.5976
5708	623572.1733
5709	623570.9484
5710	623567.7153
5711	623566.5748
5712	623562.504
5713	623553.6929
5714	623553.1442
5715	623552.5203
5716	623537.154
5717	623532.7002
5718	623516.3833
5719	623515.4333
5720	623508.2066
5721	623497.5856
5722	623491.7522
5723	623479.4934
5724	623457.6877
5725	623447.2547
5726	623434.2824
5727	623427.7693
5728	623422.3479
5729	623407.0409
5730	623392.3622
5731	623370.9016
5732	623364.8154
5733	623346.2387
5734	623344.7312
5735	623339.4682
5736	623330.9006
5737	623324.7003
5738	623321.0364
5739	623318.4091
5740	623315.4382
5741	623309.2227
5742	623304.0972
5743	623302.5527
5744	623283.3653
5745	623253.1259
5746	623232.3336
5747	623229.6672
5748	623206.3635
5749	623186.6776
5750	623174.8928
5751	623164.5334
5752	623153.813
5753	623147.4408
5754	623142.1374
5755	623137.9285
5756	623131.3283
5757	623121.7813
5758	623089.6593
5759	623086.7488
5760	623086.2158
5761	623073.5628
5762	623067.1094
5763	623063.712
5764	623045.2545
5765	623038.4869
5766	623030.9308
5767	623023.0437
5768	623020.7357
5769	623004.8191
5770	622993.9271
5771	622968.9185
5772	622966.0645
5773	622964.2834
5774	622962.1798
5775	622943.4285
5776	622934.7266
5777	622930.1548
5778	622920.6495
5779	622902.9333
5780	622889.9867
5781	622889.5569
5782	622884.5876
5783	622868.7108
5784	622864.9747
5785	622860.616
5786	622858.8097
5787	622856.6046
5788	622852.4813
5789	622846.8121
5790	622820.3527
5791	622810.4769
5792	622807.9364
5793	622805.1896
5794	622802.2357
5795	622797.5912
5796	622783.9824
5797	622772.5886
5798	622762.4127
5799	622760.3143
5800	622748.5757
5801	622744.1972
5802	622738.4796
5803	622737.6796
5804	622732.5962
5805	622730.4394
5806	622727.8835
5807	622668.8777
5808	622650.7791
5809	622646.5219
5810	622629.2205
5811	622621.321
5812	622599.6614
5813	622589.4498
5814	622568.6186
5815	622560.5062
5816	622557.9917
5817	622548.428
5818	622545.6394
5819	622526.4821
5820	622506.9132
5821	622494.0329
5822	622493.6352
5823	622466.1769
5824	622456.3754
5825	622446.9589
5826	622443.7275
5827	622442.6615
5828	622439.5882
5829	622438.0655
5830	622427.4691
5831	622404.3331
5832	622400.4885
5833	622397.8865
5834	622377.3746
5835	622361.8475
5836	622360.0604
5837	622349.6062
5838	622343.6206
5839	622330.1715
5840	622293.4293
5841	622290.0042
5842	622279.25
5843	622268.628
5844	622265.0615
5845	622262.1168
5846	622260.4376
5847	622249.7938
5848	622218.2476
5849	622216.9883
5850	622214.8587
5851	622197.7214
5852	622192.7938
5853	622191.5922
5854	622178.98
5855	622168.4723
5856	622158.1139
5857	622123.6298
5858	622122.7734
5859	622117.3437
5860	622095.175
5861	622089.2379
5862	622082.5054
5863	622081.7521
5864	622081.4153
5865	622076.0802
5866	622075.2435
5867	622070.4986
5868	622048.9269
5869	622047.6944
5870	622045.3203
5871	622043.1735
5872	622036.5287
5873	622030.2392
5874	622023.9012
5875	622022.0924
5876	622002.8901
5877	622000.3877
5878	621998.058
5879	621995.9217
5880	621982.9089
5881	621981.4882
5882	621977.9576
5883	621971.5332
5884	621963.7557
5885	621961.6045
5886	621945.4674
5887	621944.6045
5888	621940.2715
5889	621932.6176
5890	621890.5064
5891	621886.8028
5892	621882.5725
5893	621880.5444
5894	621856.7485
5895	621848.4166
5896	621839.468
5897	621831.7122
5898	621819.5587
5899	621815.6688
5900	621812.1911
5901	621801.9603
5902	621798.5343
5903	621778.7707
5904	621776.0575
5905	621772.5765
5906	621764.3074
5907	621743.6761
5908	621733.5067
5909	621731.3913
5910	621725.2565
5911	621723.785
5912	621719.9946
5913	621709.7044
5914	621708.8569
5915	621707.949
5916	621702.7418
5917	621695.7792
5918	621685.4559
5919	621676.1062
5920	621673.0664
5921	621666.8239
5922	621664.8385
5923	621663.6598
5924	621640.5578
5925	621632.8835
5926	621630.135
5927	621628.5455
5928	621623.1071
5929	621605.6062
5930	621595.6681
5931	621595.0361
5932	621592.2973
5933	621584.4685
5934	621580.6507
5935	621575.0097
5936	621559.557
5937	621556.5829
5938	621550.2675
5939	621542.8786
5940	621530.888
5941	621524.694
5942	621513.329
5943	621491.2726
5944	621485.4359
5945	621477.0212
5946	621473.3614
5947	621459.8189
5948	621453.7793
5949	621452.2623
5950	621449.4618
5951	621448.5902
5952	621443.2868
5953	621442.505
5954	621415.5565
5955	621389.4718
5956	621387.8545
5957	621387.7857
5958	621378.1123
5959	621371.3605
5960	621354.0966
5961	621352.929
5962	621349.7726
5963	621343.6501
5964	621333.6924
5965	621332.2197
5966	621328.037
5967	621327.5416
5968	621290.1964
5969	621284.1593
5970	621279.8178
5971	621274.1279
5972	621271.9703
5973	621255.5493
5974	621246.5063
5975	621231.8161
5976	621222.8767
5977	621213.0921
5978	621212.2908
5979	621211.3902
5980	621188.3408
5981	621182.4942
5982	621180.2041
5983	621168.4583
5984	621162.6001
5985	621159.0571
5986	621149.8498
5987	621140.5701
5988	621133.1049
5989	621125.4252
5990	621095.2386
5991	621092.0561
5992	621079.514
5993	621079.4992
5994	621063.1124
5995	621054.0412
5996	621044.9747
5997	621042.8806
5998	621028.7556
5999	621020.2275
6000	621002.0644
6001	620991.241
6002	620990.9521
6003	620972.0179
6004	620949.7758
6005	620947.0225
6006	620945.8045
6007	620935.8361
6008	620931.2385
6009	620930.177
6010	620929.5708
6011	620899.7606
6012	620898.3771
6013	620885.6289
6014	620884.7801
6015	620882.6562
6016	620881.7713
6017	620877.1959
6018	620874.8423
6019	620872.1357
6020	620870.0212
6021	620863.9075
6022	620859.5435
6023	620845.7564
6024	620844.734
6025	620838.437
6026	620837.999
6027	620837.4555
6028	620824.1147
6029	620821.9932
6030	620819.5928
6031	620818.9698
6032	620809.4458
6033	620805.797
6034	620798.666
6035	620789.2895
6036	620777.5376
6037	620773.5165
6038	620771.9795
6039	620769.8255
6040	620764.2005
6041	620760.8627
6042	620755.9873
6043	620751.5257
6044	620747.1803
6045	620745.8934
6046	620739.8954
6047	620723.279
6048	620717.84
6049	620715.7546
6050	620708.2092
6051	620698.6277
6052	620688.0713
6053	620681.1743
6054	620678.4154
6055	620667.6964
6056	620653.1755
6057	620651.5528
6058	620647.3208
6059	620634.5209
6060	620627.6199
6061	620625.9531
6062	620624.2218
6063	620602.7985
6064	620601.4565
6065	620594.1781
6066	620575.4366
6067	620559.4025
6068	620556.6332
6069	620551.366
6070	620540.2569
6071	620539.3804
6072	620533.2697
6073	620529.2222
6074	620527.2806
6075	620523.357
6076	620509.0113
6077	620495.2146
6078	620489.6848
6079	620474.5797
6080	620471.8172
6081	620459.1476
6082	620457.8052
6083	620440.0796
6084	620437.9888
6085	620437.7046
6086	620425.7923
6087	620414.89
6088	620408.8457
6089	620405.4367
6090	620405.0959
6091	620403.2206
6092	620403.128
6093	620396.058
6094	620389.3325
6095	620387.2833
6096	620380.1977
6097	620373.6255
6098	620371.4853
6099	620371.2163
6100	620363.0372
6101	620360.7793
6102	620349.2206
6103	620347.8865
6104	620347.5111
6105	620336.3658
6106	620325.6601
6107	620317.9247
6108	620317.8367
6109	620310.2068
6110	620309.5267
6111	620300.3792
6112	620297.0339
6113	620280.5895
6114	620272.8093
6115	620266.8303
6116	620260.1951
6117	620248.3053
6118	620246.532
6119	620243.0408
6120	620235.7256
6121	620232.0444
6122	620209.7248
6123	620204.8562
6124	620198.4099
6125	620196.5924
6126	620196.0172
6127	620185.1834
6128	620181.712
6129	620160.6303
6130	620150.8833
6131	620150.6914
6132	620150.3883
6133	620143.6253
6134	620135.1545
6135	620129.2833
6136	620112.474
6137	620108.4756
6138	620108.0497
6139	620104.3682
6140	620102.6805
6141	620093.196
6142	620074.701
6143	620072.6796
6144	620071.296
6145	620067.2618
6146	620067.2111
6147	620056.9405
6148	620051.607
6149	620047.5235
6150	620031.6137
6151	620024.1093
6152	620020.3434
6153	620018.0657
6154	620012.5847
6155	619957.5619
6156	619948.2815
6157	619945.4839
6158	619919.1577
6159	619908.7178
6160	619906.9651
6161	619903.2281
6162	619889.6206
6163	619860.3965
6164	619856.5473
6165	619856.0089
6166	619846.3461
6167	619840.3655
6168	619836.8619
6169	619827.1626
6170	619824.4983
6171	619811.2749
6172	619779.3766
6173	619776.3781
6174	619771.0486
6175	619760.8599
6176	619758.0784
6177	619755.1117
6178	619748.7852
6179	619744.0492
6180	619742.6983
6181	619741.8975
6182	619740.7292
6183	619726.4549
6184	619710.2906
6185	619702.1118
6186	619688.6478
6187	619643.7811
6188	619638.5198
6189	619619.3457
6190	619618.7118
6191	619612.685
6192	619609.3238
6193	619606.6097
6194	619603.9836
6195	619597.6961
6196	619597.5894
6197	619596.6489
6198	619587.6002
6199	619568.582
6200	619550.1392
6201	619545.2345
6202	619541.2948
6203	619533.1962
6204	619529.2034
6205	619524.9397
6206	619522.9819
6207	619513.7041
6208	619496.2548
6209	619483.6886
6210	619482.348
6211	619462.6811
6212	619442.4011
6213	619437.5402
6214	619424.8909
6215	619410.7849
6216	619407.6509
6217	619401.5026
6218	619399.3541
6219	619396.7197
6220	619390.3282
6221	619389.9737
6222	619384.1109
6223	619377.2348
6224	619372.5451
6225	619370.1673
6226	619362.5682
6227	619356.3784
6228	619350.9562
6229	619336.9921
6230	619331.3759
6231	619322.8623
6232	619318.6569
6233	619318.0986
6234	619308.0142
6235	619292.1209
6236	619286.8786
6237	619280.268
6238	619251.4551
6239	619238.4494
6240	619206.76
6241	619195.6241
6242	619189.838
6243	619184.6427
6244	619184.6307
6245	619183.3693
6246	619175.2023
6247	619166.9804
6248	619165.5041
6249	619163.0262
6250	619155.2307
6251	619150.2677
6252	619143.6638
6253	619136.4365
6254	619133.1259
6255	619130.4741
6256	619128.7858
6257	619116.6483
6258	618908.9605
6259	618905.0268
6260	618898.7308
6261	618881.8579
6262	618684.0852
6263	618682.7932
6264	618662.6982
6265	618660.0392
6266	618657.7904
6267	618650.7109
6268	618649.1956
6269	618648.8064
6270	618624.1292
6271	618615.3746
6272	618613.5564
6273	618608.7118
6274	618604.8951
6275	618600.7112
6276	618599.2223
6277	618595.6086
6278	618593.2656
6279	618589.6984
6280	618582.6595
6281	618576.6525
6282	618564.3471
6283	618562.7915
6284	618553.9581
6285	618542.6797
6286	618527.8015
6287	618511.6193
6288	618463.6768
6289	618462.3408
6290	618462.074
6291	618458.3595
6292	618434.4242
6293	618432.1654
6294	618422.8177
6295	618384.5599
6296	618363.6877
6297	618353.4721
6298	618352.6885
6299	618350.3858
6300	618349.7948
6301	618346.243
6302	618341.0789
6303	618335.5764
6304	618334.2533
6305	618325.6316
6306	618318.9581
6307	618314.2894
6308	618314.1521
6309	618310.8891
6310	618308.8402
6311	618300.7229
6312	618275.1638
6313	618271.0903
6314	618264.7703
6315	618264.576
6316	618251.407
6317	618246.3292
6318	618242.9696
6319	618232.7061
6320	618231.5099
6321	618222.6108
6322	618222.5494
6323	618212.9128
6324	618208.5337
6325	618208.4463
6326	618203.6803
6327	618202.334
6328	618201.0283
6329	618194.9085
6330	618191.4881
6331	618188.9724
6332	618181.1029
6333	618160.6026
6334	618143.8789
6335	618134.2178
6336	618133.411
6337	618123.8089
6338	618090.33
6339	618086.2084
6340	618072.2918
6341	618071.5379
6342	618068.7393
6343	618062.8672
6344	618061.3227
6345	618060.9819
6346	618059.5633
6347	618051.3168
6348	618038.4392
6349	618035.7487
6350	618026.8679
6351	618009.798
6352	618008.6605
6353	618001.5941
6354	618000.5549
6355	617993.1337
6356	617992.1992
6357	617989.8502
6358	617986.6641
6359	617985.9629
6360	617979.6719
6361	617974.0035
6362	617966.627
6363	617957.9297
6364	617957.3662
6365	617956.7595
6366	617949.2775
6367	617922.1594
6368	617918.6985
6369	617916.3092
6370	617886.6653
6371	617863.3364
6372	617862.018
6373	617859.3853
6374	617856.2638
6375	617855.6833
6376	617852.7871
6377	617851.0197
6378	617845.2941
6379	617844.7193
6380	617835.3552
6381	617831.0094
6382	617824.3797
6383	617819.8667
6384	617814.5526
6385	617812.7135
6386	617802.2907
6387	617765.0548
6388	617763.4007
6389	617762.7818
6390	617761.0992
6391	617758.6754
6392	617734.1267
6393	617723.0081
6394	617720.8245
6395	617718.0494
6396	617711.6086
6397	617689.9077
